fecha,region,producto,ventas
2026-05-30,Centro,A,970
2026-05-30,Sur,B,1143
2026-05-30,Centro,C,1113
2026-05-30,Norte,A,1392
2026-05-30,Centro,C,754
2026-05-30,Norte,C,1631
2026-05-30,Sur,C,1077
2026-05-30,Sur,B,919
2026-05-30,Centro,B,589
2026-05-30,Centro,A,1551
2026-05-30,Centro,A,544
2026-05-30,Sur,A,975
2026-05-30,Centro,C,539
2026-05-30,Norte,B,1272
2026-05-30,Norte,B,1468
2026-05-30,Sur,A,1152
2026-05-30,Centro,C,1471
2026-05-30,Centro,A,1075
2026-05-30,Sur,A,1302
2026-05-30,Centro,C,1514
2026-05-30,Norte,B,1188
2026-05-30,Sur,B,1712
2026-05-30,Centro,B,1278
2026-05-30,Centro,B,1345
2026-05-30,Sur,C,1955
2026-05-30,Sur,B,1170
2026-05-30,Centro,B,1488
2026-05-30,Norte,A,1226
2026-05-30,Norte,B,1004
2026-05-30,Centro,C,1104
2026-05-30,Centro,C,847
2026-05-30,Centro,A,1589
2026-05-30,Sur,A,1029
2026-05-30,Centro,B,1274
2026-05-30,Norte,C,1085
2026-05-30,Centro,C,1282
2026-05-30,Centro,A,1994
2026-05-30,Centro,A,892
2026-05-30,Centro,B,910
2026-05-30,Norte,C,1786
2026-05-30,Sur,A,899
2026-05-30,Norte,C,1406
2026-05-30,Sur,B,676
2026-05-30,Centro,C,1889
2026-05-30,Centro,B,1587
2026-05-30,Sur,A,821
2026-05-30,Sur,A,1117
2026-05-30,Centro,A,605
2026-05-30,Norte,B,1236
2026-05-30,Norte,B,1446
2026-05-30,Centro,B,1781
2026-05-30,Norte,A,863
2026-05-30,Norte,A,1097
2026-05-30,Norte,A,748
2026-05-30,Centro,A,1277
2026-05-30,Centro,C,1283
2026-05-30,Sur,A,1931
2026-05-30,Centro,A,1127
2026-05-30,Sur,B,1381
2026-05-30,Sur,C,1532
2026-05-30,Centro,B,1668
2026-05-30,Centro,A,1284
2026-05-30,Norte,B,941
2026-05-30,Norte,C,1279
2026-05-30,Norte,B,1298
2026-05-30,Norte,C,1477
2026-05-30,Centro,A,567
