fecha,region,producto,ventas
2026-06-12,Norte,B,930
2026-06-12,Centro,B,758
2026-06-12,Norte,C,794
2026-06-12,Centro,C,1638
2026-06-12,Norte,B,951
2026-06-12,Sur,A,1815
2026-06-12,Norte,B,1078
2026-06-12,Centro,A,506
2026-06-12,Norte,B,1362
2026-06-12,Centro,B,541
2026-06-12,Sur,A,515
2026-06-12,Centro,C,515
2026-06-12,Centro,A,970
2026-06-12,Norte,C,1720
2026-06-12,Norte,C,1577
2026-06-12,Centro,C,628
2026-06-12,Sur,B,1016
2026-06-12,Norte,B,763
2026-06-12,Centro,A,1988
2026-06-12,Norte,B,1896
2026-06-12,Sur,A,890
2026-06-12,Centro,A,770
2026-06-12,Sur,A,1938
2026-06-12,Norte,A,1443
2026-06-12,Sur,A,757
2026-06-12,Centro,C,658
2026-06-12,Centro,C,1191
2026-06-12,Sur,B,1497
2026-06-12,Centro,A,1587
2026-06-12,Norte,A,1084
2026-06-12,Sur,A,1161
2026-06-12,Norte,A,1506
2026-06-12,Norte,B,866
2026-06-12,Sur,C,1733
