fecha,region,producto,ventas
2026-06-08,Sur,B,586
2026-06-08,Norte,B,679
2026-06-08,Sur,B,1457
2026-06-08,Sur,C,768
2026-06-08,Norte,B,1512
2026-06-08,Norte,B,1689
2026-06-08,Centro,C,1452
2026-06-08,Sur,C,808
2026-06-08,Centro,C,1150
2026-06-08,Norte,A,635
2026-06-08,Centro,A,1018
2026-06-08,Norte,C,626
2026-06-08,Centro,A,652
2026-06-08,Sur,A,1436
2026-06-08,Sur,A,1065
2026-06-08,Norte,B,1289
2026-06-08,Norte,C,825
2026-06-08,Norte,C,1180
2026-06-08,Sur,B,1135
2026-06-08,Centro,C,1124
2026-06-08,Centro,A,1165
2026-06-08,Sur,C,1074
2026-06-08,Centro,B,1271
2026-06-08,Centro,B,858
2026-06-08,Centro,A,1868
2026-06-08,Norte,B,1073
2026-06-08,Centro,B,643
2026-06-08,Centro,B,1599
2026-06-08,Centro,A,1198
2026-06-08,Centro,C,1760
2026-06-08,Sur,C,1118
2026-06-08,Centro,A,522
2026-06-08,Centro,A,612
2026-06-08,Centro,C,599
2026-06-08,Sur,C,976
2026-06-08,Centro,A,530
2026-06-08,Centro,B,1828
2026-06-08,Centro,A,1872
2026-06-08,Sur,A,805
2026-06-08,Sur,A,886
2026-06-08,Sur,B,1769
2026-06-08,Norte,B,1402
2026-06-08,Sur,A,784
2026-06-08,Sur,C,628
2026-06-08,Centro,A,1442
2026-06-08,Centro,B,683
2026-06-08,Norte,B,1005
2026-06-08,Norte,A,529
2026-06-08,Norte,C,1959
2026-06-08,Norte,B,1664
2026-06-08,Sur,B,1214
2026-06-08,Centro,A,1421
2026-06-08,Centro,C,1147
2026-06-08,Sur,B,954
2026-06-08,Sur,C,1063
2026-06-08,Sur,C,1943
2026-06-08,Norte,A,1850
2026-06-08,Sur,B,1226
2026-06-08,Norte,C,889
2026-06-08,Norte,B,1306
2026-06-08,Centro,B,1176
2026-06-08,Norte,C,1621
2026-06-08,Norte,B,1414
2026-06-08,Centro,C,1132
2026-06-08,Centro,C,1694
2026-06-08,Norte,B,1045
2026-06-08,Centro,B,1193
2026-06-08,Norte,B,1236
2026-06-08,Norte,C,1781
2026-06-08,Sur,A,1611
2026-06-08,Sur,C,1821
2026-06-08,Centro,C,885
2026-06-08,Centro,C,1910
2026-06-08,Sur,B,1131
2026-06-08,Centro,A,659
2026-06-08,Norte,B,1253
2026-06-08,Sur,B,1743
2026-06-08,Sur,C,880
2026-06-08,Centro,A,1504
2026-06-08,Sur,A,968
2026-06-08,Sur,A,1018
2026-06-08,Centro,B,1246
2026-06-08,Sur,C,1393
2026-06-08,Sur,B,1873
2026-06-08,Centro,A,1001
2026-06-08,Centro,A,1888
2026-06-08,Centro,B,1944
2026-06-08,Centro,B,1175
2026-06-08,Centro,B,803
2026-06-08,Sur,B,1642
2026-06-08,Centro,C,630
2026-06-08,Sur,C,1761
