fecha,region,producto,ventas
2026-06-04,Centro,A,1849
2026-06-04,Centro,A,1317
2026-06-04,Centro,B,1796
2026-06-04,Sur,C,979
2026-06-04,Centro,A,1236
2026-06-04,Norte,C,1629
2026-06-04,Centro,A,1345
2026-06-04,Centro,B,1925
2026-06-04,Norte,B,1796
2026-06-04,Sur,B,1924
2026-06-04,Norte,A,745
2026-06-04,Centro,B,1487
2026-06-04,Centro,A,1771
2026-06-04,Centro,A,980
2026-06-04,Centro,B,1925
2026-06-04,Centro,C,1958
2026-06-04,Norte,B,848
2026-06-04,Centro,C,1126
2026-06-04,Sur,B,1980
2026-06-04,Centro,A,1616
2026-06-04,Sur,A,871
2026-06-04,Centro,C,582
2026-06-04,Centro,C,1252
2026-06-04,Centro,C,1387
2026-06-04,Centro,A,1420
2026-06-04,Centro,C,971
2026-06-04,Norte,C,1992
2026-06-04,Norte,A,586
2026-06-04,Norte,C,1889
2026-06-04,Centro,A,613
2026-06-04,Centro,A,1596
2026-06-04,Centro,A,640
2026-06-04,Centro,B,1636
2026-06-04,Sur,C,1509
2026-06-04,Centro,B,1741
2026-06-04,Norte,B,1127
2026-06-04,Centro,B,510
2026-06-04,Norte,C,1476
2026-06-04,Norte,A,1294
2026-06-04,Sur,C,671
2026-06-04,Norte,A,1545
2026-06-04,Norte,B,783
2026-06-04,Norte,C,987
2026-06-04,Centro,B,600
2026-06-04,Norte,C,1047
2026-06-04,Centro,B,907
2026-06-04,Sur,C,1699
2026-06-04,Sur,C,609
2026-06-04,Sur,A,790
2026-06-04,Sur,A,1964
2026-06-04,Centro,B,1659
2026-06-04,Centro,B,1968
2026-06-04,Centro,C,1156
2026-06-04,Centro,A,575
2026-06-04,Norte,C,690
2026-06-04,Centro,A,827
2026-06-04,Norte,B,1265
2026-06-04,Sur,C,1022
2026-06-04,Centro,C,842
2026-06-04,Centro,B,609
2026-06-04,Sur,C,1087
2026-06-04,Sur,C,1804
2026-06-04,Sur,A,1278
2026-06-04,Norte,C,1369
2026-06-04,Centro,B,596
2026-06-04,Centro,B,730
2026-06-04,Centro,B,1274
2026-06-04,Norte,B,594
2026-06-04,Norte,C,620
2026-06-04,Norte,A,1988
2026-06-04,Centro,B,1107
2026-06-04,Sur,C,1318
2026-06-04,Centro,B,1775
2026-06-04,Norte,C,824
