fecha,region,producto,ventas
2026-05-25,Sur,C,1844
2026-05-25,Centro,A,1967
2026-05-25,Sur,A,1131
2026-05-25,Sur,B,743
2026-05-25,Sur,C,1848
2026-05-25,Sur,A,1123
2026-05-25,Centro,C,548
2026-05-25,Norte,C,1670
2026-05-25,Sur,B,1819
2026-05-25,Sur,B,1277
2026-05-25,Sur,C,1314
2026-05-25,Centro,A,1794
2026-05-25,Centro,B,556
2026-05-25,Norte,C,1459
2026-05-25,Norte,A,1600
2026-05-25,Centro,A,920
2026-05-25,Centro,C,846
2026-05-25,Norte,B,1453
2026-05-25,Sur,B,1676
2026-05-25,Norte,B,1120
2026-05-25,Centro,B,1661
2026-05-25,Sur,B,1637
2026-05-25,Centro,C,1797
2026-05-25,Centro,B,1710
2026-05-25,Centro,A,884
2026-05-25,Norte,C,1733
2026-05-25,Norte,C,787
2026-05-25,Sur,B,1211
2026-05-25,Norte,C,1531
2026-05-25,Centro,A,897
2026-05-25,Centro,C,1514
2026-05-25,Centro,A,1918
2026-05-25,Centro,C,1596
2026-05-25,Norte,C,780
2026-05-25,Centro,B,703
2026-05-25,Norte,C,1801
2026-05-25,Norte,C,906
2026-05-25,Sur,C,785
2026-05-25,Sur,A,1779
2026-05-25,Sur,A,1246
2026-05-25,Norte,B,744
2026-05-25,Sur,B,1413
2026-05-25,Centro,A,904
2026-05-25,Centro,A,1749
