fecha,region,producto,ventas
2026-05-23,Centro,C,1697
2026-05-23,Centro,A,1569
2026-05-23,Sur,A,1148
2026-05-23,Sur,B,1010
2026-05-23,Sur,B,911
2026-05-23,Centro,B,512
2026-05-23,Norte,A,1819
2026-05-23,Norte,A,538
2026-05-23,Norte,A,1809
2026-05-23,Centro,A,1740
2026-05-23,Sur,C,516
2026-05-23,Norte,C,579
2026-05-23,Norte,C,736
2026-05-23,Norte,C,1691
2026-05-23,Centro,C,863
2026-05-23,Norte,A,1678
2026-05-23,Sur,B,1740
2026-05-23,Sur,C,825
2026-05-23,Norte,C,616
2026-05-23,Sur,C,1576
2026-05-23,Norte,A,1404
2026-05-23,Norte,C,862
2026-05-23,Centro,B,1057
2026-05-23,Centro,A,733
2026-05-23,Centro,C,869
2026-05-23,Norte,C,1430
2026-05-23,Sur,C,1990
2026-05-23,Norte,C,1329
2026-05-23,Centro,B,1150
2026-05-23,Centro,A,914
2026-05-23,Sur,C,639
2026-05-23,Norte,A,1895
2026-05-23,Sur,A,1043
2026-05-23,Centro,B,1250
2026-05-23,Norte,B,1018
2026-05-23,Sur,A,635
2026-05-23,Norte,B,1432
2026-05-23,Sur,A,1655
2026-05-23,Sur,C,1969
2026-05-23,Centro,C,1750
2026-05-23,Centro,A,1749
2026-05-23,Centro,A,1679
2026-05-23,Centro,C,1233
2026-05-23,Norte,A,1668
2026-05-23,Norte,A,930
2026-05-23,Centro,C,965
2026-05-23,Centro,C,942
2026-05-23,Sur,A,1701
2026-05-23,Sur,C,1329
2026-05-23,Centro,A,501
2026-05-23,Centro,C,728
2026-05-23,Sur,C,1427
2026-05-23,Centro,B,598
2026-05-23,Sur,C,1187
2026-05-23,Centro,A,1648
2026-05-23,Centro,A,694
2026-05-23,Centro,A,1971
2026-05-23,Centro,B,850
2026-05-23,Sur,A,994
2026-05-23,Centro,A,884
2026-05-23,Norte,A,1023
2026-05-23,Centro,C,1342
2026-05-23,Centro,C,562
2026-05-23,Centro,C,1295
2026-05-23,Sur,C,1459
2026-05-23,Norte,B,1782
2026-05-23,Sur,A,757
2026-05-23,Sur,C,948
2026-05-23,Norte,B,747
2026-05-23,Norte,C,1862
2026-05-23,Centro,B,1679
2026-05-23,Sur,C,763
2026-05-23,Sur,A,770
2026-05-23,Centro,B,1314
2026-05-23,Sur,A,1135
2026-05-23,Norte,A,1279
2026-05-23,Centro,A,1112
2026-05-23,Sur,A,976
2026-05-23,Centro,B,1691
2026-05-23,Sur,A,1503
2026-05-23,Centro,A,775
2026-05-23,Sur,B,1385
2026-05-23,Norte,C,1806
2026-05-23,Centro,B,1777
2026-05-23,Norte,C,1702
2026-05-23,Sur,B,1354
2026-05-23,Centro,B,1387
2026-05-23,Norte,C,1257
2026-05-23,Centro,B,1390
2026-05-23,Sur,B,1950
2026-05-23,Centro,C,1922
2026-05-23,Norte,C,1713
2026-05-23,Norte,A,1083
2026-05-23,Sur,A,746
2026-05-23,Norte,A,1508
2026-05-23,Centro,B,1186
2026-05-23,Norte,A,658
2026-05-23,Norte,A,783
2026-05-23,Sur,A,757
2026-05-23,Sur,C,1717
2026-05-23,Sur,C,1964
2026-05-23,Norte,B,1719
2026-05-23,Norte,C,948
2026-05-23,Sur,B,1849
2026-05-23,Centro,A,533
2026-05-23,Sur,A,1550
2026-05-23,Norte,B,1422
2026-05-23,Norte,C,692
2026-05-23,Sur,A,610
2026-05-23,Sur,A,678
2026-05-23,Centro,A,1391
2026-05-23,Centro,C,959
2026-05-23,Norte,A,1631
2026-05-23,Sur,A,1774
2026-05-23,Norte,C,1851
2026-05-23,Sur,C,811
