fecha,region,producto,ventas
2026-06-01,Norte,B,1841
2026-06-01,Norte,A,1818
2026-06-01,Centro,C,1895
2026-06-01,Norte,A,911
2026-06-01,Sur,A,568
2026-06-01,Sur,A,1901
2026-06-01,Norte,C,639
2026-06-01,Centro,B,1609
2026-06-01,Sur,B,905
2026-06-01,Sur,B,662
2026-06-01,Norte,B,1794
2026-06-01,Sur,C,1746
2026-06-01,Sur,B,1014
2026-06-01,Centro,A,1502
2026-06-01,Sur,B,1057
2026-06-01,Sur,C,1285
2026-06-01,Centro,A,595
2026-06-01,Centro,C,1064
2026-06-01,Centro,C,1771
2026-06-01,Centro,B,1855
2026-06-01,Norte,C,1850
2026-06-01,Norte,B,1392
2026-06-01,Centro,A,930
2026-06-01,Centro,B,873
2026-06-01,Centro,B,703
2026-06-01,Sur,A,1955
2026-06-01,Sur,B,1130
2026-06-01,Norte,C,1622
2026-06-01,Sur,A,677
2026-06-01,Centro,C,740
2026-06-01,Centro,A,1563
2026-06-01,Centro,B,1236
2026-06-01,Centro,B,1236
2026-06-01,Sur,A,1215
2026-06-01,Norte,A,754
2026-06-01,Sur,B,1807
2026-06-01,Centro,B,714
2026-06-01,Centro,B,1851
2026-06-01,Sur,A,1500
2026-06-01,Sur,C,1755
2026-06-01,Norte,B,1022
2026-06-01,Norte,B,868
2026-06-01,Centro,B,640
2026-06-01,Norte,C,971
2026-06-01,Centro,C,533
2026-06-01,Sur,B,868
2026-06-01,Centro,A,579
2026-06-01,Sur,B,1986
2026-06-01,Centro,B,1195
2026-06-01,Norte,A,1235
2026-06-01,Sur,A,1620
2026-06-01,Sur,B,795
2026-06-01,Centro,A,668
2026-06-01,Sur,B,1759
2026-06-01,Centro,A,1957
2026-06-01,Norte,B,1280
2026-06-01,Norte,A,1115
2026-06-01,Norte,B,1193
2026-06-01,Sur,C,1408
2026-06-01,Sur,C,1526
2026-06-01,Sur,A,1990
2026-06-01,Norte,B,735
2026-06-01,Norte,A,901
2026-06-01,Norte,C,1537
2026-06-01,Sur,C,1963
2026-06-01,Centro,A,1310
2026-06-01,Norte,C,1274
2026-06-01,Sur,C,1112
2026-06-01,Norte,B,1161
2026-06-01,Sur,C,810
2026-06-01,Centro,C,834
2026-06-01,Centro,C,1415
2026-06-01,Sur,B,1926
2026-06-01,Sur,A,1680
2026-06-01,Norte,C,1914
2026-06-01,Norte,B,1439
2026-06-01,Norte,A,565
2026-06-01,Sur,C,615
