fecha,region,producto,ventas
2026-06-02,Sur,A,817
2026-06-02,Sur,A,824
2026-06-02,Sur,C,1766
2026-06-02,Sur,A,1369
2026-06-02,Centro,A,823
2026-06-02,Centro,A,1861
2026-06-02,Centro,B,1608
2026-06-02,Centro,A,1719
2026-06-02,Norte,C,510
2026-06-02,Sur,B,974
2026-06-02,Norte,B,527
2026-06-02,Centro,C,913
2026-06-02,Norte,B,651
2026-06-02,Centro,A,1358
2026-06-02,Sur,B,1881
2026-06-02,Sur,A,921
2026-06-02,Sur,A,832
2026-06-02,Centro,C,1306
2026-06-02,Centro,A,1350
2026-06-02,Centro,B,1977
2026-06-02,Norte,C,1730
2026-06-02,Norte,C,1478
2026-06-02,Centro,B,765
2026-06-02,Norte,B,1463
2026-06-02,Sur,C,1603
2026-06-02,Centro,B,1641
2026-06-02,Norte,B,1817
2026-06-02,Centro,C,608
2026-06-02,Centro,B,1166
2026-06-02,Centro,B,527
2026-06-02,Centro,B,745
2026-06-02,Centro,A,1586
2026-06-02,Norte,A,1950
2026-06-02,Sur,B,1291
2026-06-02,Norte,A,537
2026-06-02,Sur,B,1934
2026-06-02,Sur,A,1094
2026-06-02,Sur,A,652
2026-06-02,Sur,A,504
2026-06-02,Sur,C,1660
2026-06-02,Norte,A,541
2026-06-02,Norte,C,1329
2026-06-02,Sur,C,1925
2026-06-02,Sur,B,1136
2026-06-02,Norte,C,512
2026-06-02,Centro,B,887
2026-06-02,Norte,B,633
2026-06-02,Centro,C,1065
2026-06-02,Centro,C,1567
2026-06-02,Sur,C,788
2026-06-02,Sur,A,1767
2026-06-02,Sur,B,1275
2026-06-02,Sur,A,1323
2026-06-02,Sur,A,1936
2026-06-02,Norte,A,1921
2026-06-02,Sur,A,1915
2026-06-02,Sur,B,837
2026-06-02,Sur,B,1251
2026-06-02,Centro,B,532
2026-06-02,Centro,A,1882
2026-06-02,Centro,B,1278
2026-06-02,Sur,A,1044
2026-06-02,Centro,B,776
2026-06-02,Centro,B,569
2026-06-02,Norte,C,1775
2026-06-02,Norte,A,1208
2026-06-02,Centro,A,626
2026-06-02,Norte,A,706
2026-06-02,Sur,B,1007
2026-06-02,Sur,B,890
2026-06-02,Sur,C,1489
2026-06-02,Sur,C,998
2026-06-02,Norte,B,690
2026-06-02,Centro,A,1818
2026-06-02,Centro,B,1540
2026-06-02,Norte,B,1622
2026-06-02,Sur,B,1855
2026-06-02,Sur,A,1449
2026-06-02,Norte,C,1488
2026-06-02,Sur,C,809
2026-06-02,Centro,C,1116
2026-06-02,Centro,C,1261
2026-06-02,Norte,C,1629
2026-06-02,Centro,B,1642
2026-06-02,Norte,B,1359
2026-06-02,Norte,C,1088
2026-06-02,Norte,C,667
2026-06-02,Sur,B,1072
2026-06-02,Centro,B,920
2026-06-02,Centro,A,1987
2026-06-02,Centro,C,1974
2026-06-02,Norte,C,1798
2026-06-02,Sur,C,886
2026-06-02,Centro,B,1588
2026-06-02,Sur,A,981
2026-06-02,Norte,B,1936
2026-06-02,Norte,C,1295
2026-06-02,Centro,C,1323
2026-06-02,Centro,A,1440
2026-06-02,Norte,C,1632
2026-06-02,Sur,B,1203
2026-06-02,Centro,A,1640
2026-06-02,Norte,A,1633
2026-06-02,Centro,C,1737
2026-06-02,Sur,B,1496
2026-06-02,Sur,C,902
2026-06-02,Centro,B,674
2026-06-02,Sur,C,1273
2026-06-02,Norte,C,1220
2026-06-02,Centro,C,1197
2026-06-02,Sur,B,1444
2026-06-02,Centro,C,691
2026-06-02,Sur,A,1110
2026-06-02,Centro,C,1856
2026-06-02,Centro,B,1373
2026-06-02,Centro,B,1555
2026-06-02,Norte,C,562
2026-06-02,Centro,A,1964
2026-06-02,Norte,A,753
2026-06-02,Norte,C,1065
2026-06-02,Norte,C,1490
2026-06-02,Norte,A,1313
2026-06-02,Norte,A,1767
2026-06-02,Sur,B,672
2026-06-02,Sur,A,1865
