fecha,region,producto,ventas
2026-06-03,Centro,B,1501
2026-06-03,Centro,B,937
2026-06-03,Centro,C,1303
2026-06-03,Centro,A,1685
2026-06-03,Norte,B,1630
2026-06-03,Norte,A,1394
2026-06-03,Centro,C,1357
2026-06-03,Sur,B,1582
2026-06-03,Centro,A,650
2026-06-03,Sur,A,1819
2026-06-03,Sur,C,1906
2026-06-03,Sur,B,1280
2026-06-03,Centro,A,1088
2026-06-03,Centro,B,1563
2026-06-03,Sur,B,552
2026-06-03,Centro,A,1716
2026-06-03,Norte,B,949
2026-06-03,Centro,C,1325
2026-06-03,Centro,C,882
2026-06-03,Sur,A,839
2026-06-03,Sur,B,1487
2026-06-03,Sur,A,1966
2026-06-03,Centro,A,900
2026-06-03,Sur,C,946
2026-06-03,Norte,A,1904
