fecha,region,producto,ventas
2026-05-31,Norte,A,1007
2026-05-31,Norte,C,1711
2026-05-31,Centro,B,1776
2026-05-31,Norte,C,1001
2026-05-31,Centro,B,1369
2026-05-31,Sur,B,1849
2026-05-31,Norte,C,1301
2026-05-31,Sur,C,1735
2026-05-31,Sur,C,1378
2026-05-31,Norte,C,1243
2026-05-31,Centro,B,1449
2026-05-31,Centro,A,1059
2026-05-31,Centro,C,828
2026-05-31,Centro,B,1820
2026-05-31,Sur,C,968
2026-05-31,Sur,C,1826
2026-05-31,Centro,A,863
2026-05-31,Centro,C,516
2026-05-31,Norte,C,787
2026-05-31,Centro,A,1838
2026-05-31,Sur,C,1198
2026-05-31,Sur,B,1636
2026-05-31,Centro,B,1784
2026-05-31,Sur,C,1446
2026-05-31,Norte,C,1846
2026-05-31,Norte,A,1876
2026-05-31,Sur,C,534
2026-05-31,Norte,C,940
2026-05-31,Norte,C,779
2026-05-31,Norte,B,999
2026-05-31,Sur,C,1006
2026-05-31,Sur,B,1624
2026-05-31,Centro,A,877
2026-05-31,Centro,A,1520
2026-05-31,Centro,C,1114
2026-05-31,Norte,A,851
2026-05-31,Sur,B,1529
2026-05-31,Norte,B,735
2026-05-31,Centro,B,1280
2026-05-31,Centro,C,1569
2026-05-31,Sur,C,1873
2026-05-31,Centro,B,949
2026-05-31,Sur,A,551
2026-05-31,Centro,A,1836
2026-05-31,Sur,B,1835
2026-05-31,Centro,A,1089
2026-05-31,Sur,B,984
2026-05-31,Norte,C,1807
2026-05-31,Sur,C,1136
2026-05-31,Norte,A,1572
2026-05-31,Centro,B,1847
2026-05-31,Centro,A,1408
2026-05-31,Centro,A,783
2026-05-31,Centro,B,790
2026-05-31,Sur,B,519
2026-05-31,Centro,B,1418
2026-05-31,Sur,A,1197
2026-05-31,Sur,C,714
2026-05-31,Sur,B,1361
2026-05-31,Sur,C,1214
2026-05-31,Norte,B,1575
2026-05-31,Sur,C,1757
2026-05-31,Sur,A,1739
2026-05-31,Centro,C,1092
2026-05-31,Centro,B,579
2026-05-31,Norte,C,556
2026-05-31,Norte,C,1505
2026-05-31,Sur,C,1522
2026-05-31,Centro,C,1353
2026-05-31,Centro,C,1798
2026-05-31,Sur,B,726
2026-05-31,Centro,B,730
2026-05-31,Centro,C,567
2026-05-31,Norte,C,1233
2026-05-31,Centro,A,869
2026-05-31,Norte,B,933
2026-05-31,Norte,C,708
2026-05-31,Norte,A,1851
2026-05-31,Norte,C,1674
