fecha,region,producto,ventas
2026-05-29,Centro,C,1223
2026-05-29,Norte,B,1755
2026-05-29,Norte,B,509
2026-05-29,Centro,A,1956
2026-05-29,Sur,A,504
2026-05-29,Centro,C,636
2026-05-29,Norte,B,1504
2026-05-29,Sur,B,834
2026-05-29,Norte,A,1261
2026-05-29,Centro,B,1722
2026-05-29,Centro,C,1776
2026-05-29,Centro,A,1441
2026-05-29,Sur,B,579
2026-05-29,Centro,A,1838
2026-05-29,Centro,B,1624
2026-05-29,Norte,B,1212
2026-05-29,Sur,A,1715
2026-05-29,Norte,A,938
2026-05-29,Sur,C,1833
2026-05-29,Norte,C,1767
2026-05-29,Centro,C,559
2026-05-29,Centro,A,686
2026-05-29,Sur,B,1747
2026-05-29,Centro,B,1431
2026-05-29,Centro,C,618
2026-05-29,Sur,B,753
2026-05-29,Sur,B,1926
2026-05-29,Sur,C,846
2026-05-29,Centro,B,1506
2026-05-29,Norte,A,1170
2026-05-29,Centro,B,1945
2026-05-29,Norte,A,1618
2026-05-29,Sur,C,1220
2026-05-29,Norte,A,1912
2026-05-29,Sur,C,1303
2026-05-29,Sur,A,1432
2026-05-29,Sur,C,1520
2026-05-29,Norte,A,594
2026-05-29,Centro,B,1476
2026-05-29,Centro,A,718
2026-05-29,Sur,C,994
2026-05-29,Norte,C,1223
2026-05-29,Norte,C,1198
2026-05-29,Norte,A,1659
2026-05-29,Centro,C,996
2026-05-29,Centro,B,1501
2026-05-29,Norte,B,1393
2026-05-29,Centro,B,1255
2026-05-29,Norte,B,1660
2026-05-29,Norte,B,691
2026-05-29,Sur,B,765
2026-05-29,Centro,B,1861
2026-05-29,Sur,C,542
2026-05-29,Norte,B,647
2026-05-29,Sur,A,1140
2026-05-29,Sur,C,1334
2026-05-29,Centro,B,1415
2026-05-29,Sur,C,1297
2026-05-29,Norte,C,1776
2026-05-29,Norte,B,1971
2026-05-29,Sur,A,1465
2026-05-29,Centro,A,631
2026-05-29,Sur,C,1406
2026-05-29,Sur,C,1003
2026-05-29,Centro,A,1337
2026-05-29,Sur,A,1918
2026-05-29,Sur,C,1518
2026-05-29,Centro,C,1123
2026-05-29,Centro,A,991
2026-05-29,Centro,B,561
2026-05-29,Sur,C,1613
2026-05-29,Centro,A,1246
2026-05-29,Centro,A,797
2026-05-29,Sur,A,1167
2026-05-29,Norte,A,1864
2026-05-29,Sur,B,1524
2026-05-29,Centro,C,1551
2026-05-29,Norte,C,1298
2026-05-29,Sur,C,890
2026-05-29,Sur,C,1561
2026-05-29,Sur,C,870
2026-05-29,Centro,B,1229
2026-05-29,Sur,C,1833
2026-05-29,Sur,A,1538
