fecha,region,producto,ventas
2026-05-26,Centro,A,1500
2026-05-26,Centro,C,1139
2026-05-26,Centro,C,1872
2026-05-26,Norte,B,1893
2026-05-26,Norte,B,1033
2026-05-26,Norte,C,1969
2026-05-26,Sur,C,740
2026-05-26,Sur,C,549
2026-05-26,Centro,B,596
2026-05-26,Sur,A,1705
2026-05-26,Sur,B,1507
2026-05-26,Sur,B,1528
2026-05-26,Centro,C,1488
2026-05-26,Sur,A,1604
2026-05-26,Centro,B,1684
2026-05-26,Sur,A,545
2026-05-26,Norte,B,1437
2026-05-26,Sur,B,1793
2026-05-26,Norte,C,1465
2026-05-26,Norte,B,1683
2026-05-26,Sur,A,1189
2026-05-26,Sur,B,702
2026-05-26,Centro,C,864
2026-05-26,Norte,B,913
2026-05-26,Norte,B,1000
2026-05-26,Centro,C,1895
2026-05-26,Sur,A,959
2026-05-26,Centro,B,1628
2026-05-26,Centro,C,718
2026-05-26,Sur,B,551
2026-05-26,Norte,C,664
2026-05-26,Norte,C,1124
2026-05-26,Norte,B,1428
2026-05-26,Sur,C,1253
2026-05-26,Norte,C,1980
2026-05-26,Norte,B,610
2026-05-26,Norte,A,1760
2026-05-26,Sur,B,1151
2026-05-26,Norte,B,1365
2026-05-26,Sur,B,1917
2026-05-26,Norte,B,1716
2026-05-26,Centro,C,1508
2026-05-26,Centro,A,1775
2026-05-26,Centro,C,929
2026-05-26,Centro,C,1682
2026-05-26,Centro,C,522
2026-05-26,Norte,B,1260
2026-05-26,Sur,B,1216
2026-05-26,Sur,A,1096
2026-05-26,Norte,B,675
2026-05-26,Centro,C,1527
2026-05-26,Sur,B,600
2026-05-26,Centro,A,1448
2026-05-26,Norte,B,1901
2026-05-26,Sur,A,766
2026-05-26,Norte,A,1730
2026-05-26,Norte,B,1973
2026-05-26,Norte,C,1937
2026-05-26,Centro,B,1619
2026-05-26,Sur,B,1198
2026-05-26,Centro,C,1449
2026-05-26,Sur,A,1304
2026-05-26,Norte,B,1068
2026-05-26,Sur,B,538
2026-05-26,Norte,B,706
2026-05-26,Centro,A,982
2026-05-26,Centro,A,1653
2026-05-26,Sur,C,615
2026-05-26,Norte,A,575
2026-05-26,Sur,B,1845
2026-05-26,Norte,A,1008
2026-05-26,Centro,A,1292
2026-05-26,Centro,C,526
2026-05-26,Sur,C,685
2026-05-26,Norte,B,606
2026-05-26,Norte,C,859
2026-05-26,Norte,A,966
2026-05-26,Centro,B,605
2026-05-26,Sur,C,1223
2026-05-26,Sur,B,1511
2026-05-26,Norte,A,1035
2026-05-26,Norte,B,1679
2026-05-26,Norte,B,1633
2026-05-26,Norte,C,758
2026-05-26,Sur,C,972
2026-05-26,Centro,B,1237
2026-05-26,Norte,A,652
2026-05-26,Norte,B,1479
2026-05-26,Sur,C,1666
2026-05-26,Norte,A,1252
2026-05-26,Sur,B,989
2026-05-26,Norte,C,780
2026-05-26,Sur,C,1445
2026-05-26,Centro,B,805
2026-05-26,Norte,B,1012
2026-05-26,Norte,B,1593
2026-05-26,Sur,C,643
2026-05-26,Sur,B,1326
2026-05-26,Norte,A,1215
2026-05-26,Sur,B,1572
2026-05-26,Norte,A,1285
2026-05-26,Sur,B,1960
2026-05-26,Centro,C,1774
2026-05-26,Norte,C,927
2026-05-26,Norte,C,1203
2026-05-26,Centro,C,1686
2026-05-26,Norte,C,1522
2026-05-26,Norte,B,966
2026-05-26,Sur,B,1224
2026-05-26,Sur,A,932
2026-05-26,Norte,A,1100
2026-05-26,Centro,B,1093
2026-05-26,Centro,B,1933
2026-05-26,Centro,B,559
2026-05-26,Sur,A,635
2026-05-26,Sur,A,954
2026-05-26,Centro,C,1790
2026-05-26,Centro,B,1403
2026-05-26,Centro,B,1544
2026-05-26,Centro,A,1254
2026-05-26,Centro,B,1739
2026-05-26,Centro,A,889
2026-05-26,Norte,B,558
2026-05-26,Norte,B,1738
2026-05-26,Centro,A,1743
