fecha,region,producto,ventas
2026-06-11,Norte,A,694
2026-06-11,Norte,C,1053
2026-06-11,Sur,C,1994
2026-06-11,Centro,B,1918
2026-06-11,Centro,B,1628
2026-06-11,Norte,C,1510
2026-06-11,Sur,C,580
2026-06-11,Centro,B,1098
2026-06-11,Norte,C,1884
2026-06-11,Norte,A,875
2026-06-11,Sur,A,1887
2026-06-11,Norte,B,864
2026-06-11,Sur,C,1591
2026-06-11,Sur,B,1717
2026-06-11,Centro,A,1079
2026-06-11,Centro,A,1184
2026-06-11,Sur,A,575
2026-06-11,Norte,A,1701
2026-06-11,Norte,A,1657
2026-06-11,Norte,B,1866
2026-06-11,Sur,A,666
2026-06-11,Sur,B,1580
2026-06-11,Sur,B,1662
2026-06-11,Centro,A,1877
2026-06-11,Norte,A,1643
2026-06-11,Norte,A,1427
2026-06-11,Norte,B,1561
2026-06-11,Norte,C,1364
2026-06-11,Norte,B,1806
2026-06-11,Sur,B,553
2026-06-11,Norte,B,1458
2026-06-11,Norte,A,1587
2026-06-11,Sur,B,699
2026-06-11,Sur,A,520
2026-06-11,Norte,A,1820
2026-06-11,Sur,C,1101
2026-06-11,Centro,A,1239
2026-06-11,Sur,A,1790
2026-06-11,Norte,C,1752
2026-06-11,Sur,A,953
2026-06-11,Centro,A,1317
2026-06-11,Sur,B,500
2026-06-11,Norte,A,1670
2026-06-11,Centro,A,1684
2026-06-11,Sur,C,1008
2026-06-11,Norte,C,1695
2026-06-11,Sur,B,957
2026-06-11,Norte,C,1073
2026-06-11,Sur,B,1381
2026-06-11,Norte,A,1288
2026-06-11,Sur,C,1035
2026-06-11,Centro,C,584
2026-06-11,Sur,C,802
2026-06-11,Centro,B,1203
2026-06-11,Norte,B,1073
2026-06-11,Norte,A,1251
2026-06-11,Norte,C,1944
