fecha,region,producto,ventas
2026-06-09,Sur,C,1811
2026-06-09,Centro,B,1069
2026-06-09,Sur,A,696
2026-06-09,Centro,C,755
2026-06-09,Sur,B,1261
2026-06-09,Sur,C,751
2026-06-09,Sur,B,1327
2026-06-09,Sur,A,1296
2026-06-09,Sur,C,1771
2026-06-09,Sur,A,1620
2026-06-09,Norte,C,1821
2026-06-09,Centro,C,1555
2026-06-09,Norte,B,1673
2026-06-09,Norte,C,1498
2026-06-09,Norte,C,971
2026-06-09,Centro,B,1100
2026-06-09,Sur,B,1345
2026-06-09,Centro,C,1066
2026-06-09,Centro,B,660
2026-06-09,Centro,B,626
2026-06-09,Norte,C,1517
2026-06-09,Sur,A,772
2026-06-09,Norte,B,1391
2026-06-09,Sur,A,1941
2026-06-09,Sur,A,894
2026-06-09,Sur,A,1483
2026-06-09,Norte,B,1293
2026-06-09,Norte,A,1718
2026-06-09,Norte,B,661
2026-06-09,Sur,A,1175
2026-06-09,Sur,B,1628
2026-06-09,Centro,B,1342
2026-06-09,Sur,C,1361
2026-06-09,Norte,B,562
2026-06-09,Norte,B,698
2026-06-09,Centro,A,686
2026-06-09,Sur,B,1559
2026-06-09,Sur,C,811
2026-06-09,Sur,B,1306
2026-06-09,Sur,B,1412
2026-06-09,Norte,C,1211
2026-06-09,Centro,C,1100
2026-06-09,Sur,B,725
2026-06-09,Centro,C,865
2026-06-09,Sur,B,1853
2026-06-09,Centro,B,603
2026-06-09,Sur,B,1659
2026-06-09,Sur,C,1976
2026-06-09,Norte,C,1024
2026-06-09,Sur,B,1527
2026-06-09,Sur,B,1102
2026-06-09,Sur,A,1064
2026-06-09,Sur,C,834
2026-06-09,Sur,A,955
2026-06-09,Sur,C,1844
2026-06-09,Sur,C,1683
2026-06-09,Norte,B,902
2026-06-09,Sur,B,1665
2026-06-09,Sur,B,964
2026-06-09,Sur,B,1886
2026-06-09,Sur,B,1529
2026-06-09,Sur,A,838
2026-06-09,Norte,A,848
2026-06-09,Norte,C,1292
2026-06-09,Norte,C,1831
2026-06-09,Sur,A,1239
2026-06-09,Norte,A,1154
2026-06-09,Norte,C,1677
2026-06-09,Centro,C,907
2026-06-09,Sur,B,1964
2026-06-09,Sur,A,610
2026-06-09,Centro,A,1560
2026-06-09,Sur,B,1608
2026-06-09,Sur,B,1470
2026-06-09,Sur,B,1829
2026-06-09,Norte,A,918
2026-06-09,Centro,C,1728
2026-06-09,Centro,B,1668
2026-06-09,Sur,A,671
2026-06-09,Sur,A,1112
2026-06-09,Norte,B,1482
2026-06-09,Sur,A,1759
2026-06-09,Centro,C,1255
2026-06-09,Centro,B,596
2026-06-09,Norte,B,963
2026-06-09,Sur,B,531
2026-06-09,Norte,A,1702
2026-06-09,Sur,A,1932
2026-06-09,Norte,C,604
2026-06-09,Centro,A,1450
2026-06-09,Norte,B,525
2026-06-09,Norte,B,978
2026-06-09,Norte,B,1755
2026-06-09,Norte,C,1066
2026-06-09,Centro,B,1931
2026-06-09,Sur,C,1356
2026-06-09,Sur,B,1801
2026-06-09,Norte,A,511
2026-06-09,Sur,C,1477
2026-06-09,Norte,A,777
2026-06-09,Sur,B,500
2026-06-09,Sur,A,1860
2026-06-09,Sur,B,1636
2026-06-09,Sur,A,927
2026-06-09,Norte,A,1959
2026-06-09,Norte,B,1385
2026-06-09,Norte,A,689
2026-06-09,Centro,B,676
2026-06-09,Sur,A,503
2026-06-09,Centro,C,1503
2026-06-09,Sur,B,980
2026-06-09,Norte,A,1078
2026-06-09,Centro,A,1307
2026-06-09,Centro,C,1465
2026-06-09,Norte,B,1702
2026-06-09,Sur,A,1456
2026-06-09,Sur,A,1699
2026-06-09,Centro,C,1141
2026-06-09,Norte,B,1140
2026-06-09,Sur,A,1746
