fecha,region,producto,ventas
2026-05-22,Sur,A,1315
2026-05-22,Centro,A,1193
2026-05-22,Centro,C,1901
2026-05-22,Sur,C,1282
2026-05-22,Sur,B,1543
2026-05-22,Norte,A,727
2026-05-22,Norte,A,571
2026-05-22,Sur,B,603
2026-05-22,Centro,B,1495
2026-05-22,Norte,A,1074
2026-05-22,Norte,B,1440
2026-05-22,Sur,B,1087
2026-05-22,Norte,A,1875
2026-05-22,Norte,A,1177
2026-05-22,Sur,B,1585
2026-05-22,Centro,A,1607
2026-05-22,Sur,C,991
2026-05-22,Norte,B,1609
2026-05-22,Norte,A,1841
2026-05-22,Norte,B,1344
2026-05-22,Centro,C,1818
2026-05-22,Centro,A,649
2026-05-22,Centro,A,1535
2026-05-22,Centro,C,1426
2026-05-22,Sur,A,1207
2026-05-22,Norte,A,1226
2026-05-22,Centro,C,1690
2026-05-22,Norte,C,1058
2026-05-22,Sur,A,807
2026-05-22,Norte,B,1734
2026-05-22,Sur,C,1636
2026-05-22,Sur,B,1390
2026-05-22,Sur,B,1796
2026-05-22,Norte,B,1509
2026-05-22,Centro,C,699
2026-05-22,Sur,A,1876
2026-05-22,Centro,B,1045
2026-05-22,Centro,B,736
2026-05-22,Norte,A,794
2026-05-22,Centro,B,844
2026-05-22,Centro,B,1171
2026-05-22,Centro,A,843
2026-05-22,Centro,A,1425
2026-05-22,Norte,A,1120
2026-05-22,Norte,C,1716
2026-05-22,Centro,A,1842
2026-05-22,Centro,A,1561
2026-05-22,Norte,A,586
2026-05-22,Norte,A,818
2026-05-22,Norte,B,1194
2026-05-22,Norte,A,1278
2026-05-22,Sur,B,1105
2026-05-22,Sur,B,637
2026-05-22,Norte,B,1349
2026-05-22,Norte,B,927
